IP Address,Language,Purchase Price
24.192.210.189,fr,41.54
140.250.138.225,fr,49.38
20.112.4.11,es,33.82
43.201.232.121,de,26.99
252.124.69.194,en,60.42
42.97.31.202,en,52.62
34.0.187.240,de,14.32
166.249.28.103,fr,46.03
232.145.237.59,el,49.26
107.190.25.210,es,33.28
208.73.127.56,fr,69.8
230.125.51.173,el,4.43
158.162.129.78,zh,85.56
183.70.163.242,es,59.82
77.63.241.254,de,31.08
232.176.54.52,pt,42.3
98.122.8.225,es,43.9
253.230.107.153,el,70.29
77.190.209.167,es,76.79
53.204.169.198,es,87.34
111.246.167.50,fr,9.34
25.101.159.110,en,42.36
216.7.121.245,el,84.15
87.189.147.79,en,77.64
139.65.97.56,ru,10.65
153.80.197.96,ru,25.51
117.160.81.8,es,37.99
155.190.2.202,de,44.05
157.172.11.112,es,49.44
110.149.67.127,it,44.24
60.46.167.126,ru,87.62
179.139.205.234,ru,60.23
44.161.248.108,zh,70.52
135.34.48.222,ru,74.5
143.6.85.175,pt,13.26
109.237.55.223,pt,26.01
125.114.121.205,zh,60.36
109.24.46.45,es,16.8
35.218.185.198,fr,14.6
121.206.1.170,zh,95.27
116.37.61.69,pt,52.74
237.233.103.10,it,85.13
59.137.243.214,ru,98.14
102.147.148.110,ru,16.7
250.2.211.112,fr,36.05
55.127.107.211,el,69.38
228.26.216.86,zh,70.44
232.218.183.171,es,22.11
221.252.34.5,fr,72.64
81.42.232.32,en,47.26
135.229.186.50,en,65.55
236.120.13.83,ru,60.27
172.255.98.69,pt,20.45
232.66.201.158,zh,63.44
102.161.41.107,it,85.82
113.117.139.31,de,6.36
169.140.123.25,el,76.73
203.45.9.161,en,49.17
125.30.208.34,en,5.11
53.46.115.47,pt,74.32
82.157.199.187,de,30.08
211.21.197.56,el,69.75
196.9.175.126,ru,96.67
75.160.180.34,el,96.93
9.121.211.56,pt,57.2
1.45.54.50,de,92.26
98.14.8.10,ru,72.06
239.178.19.131,pt,93.34
71.144.154.140,zh,30.08
244.246.120.180,es,52.07
230.23.25.57,de,22.1
213.89.234.81,it,71.29
66.104.199.65,es,31.74
159.134.197.207,de,37.5
12.38.122.87,de,91.51
218.255.248.16,es,34.64
156.74.114.126,de,41.01
85.10.176.77,en,49.19
45.165.128.162,ru,76.14
37.63.42.64,en,85.76
120.160.152.119,en,67.29
138.114.102.170,pt,70.9
44.153.182.249,zh,88.07
204.27.68.113,en,17.55
46.255.187.47,pt,86.26
237.130.58.70,el,91.16
86.220.219.89,en,88.9
226.176.45.13,es,3.26
142.242.234.250,it,11.86
61.187.88.140,ru,69.65
19.134.85.146,it,51.42
236.156.223.59,de,24.83
11.250.184.142,es,37.28
242.243.76.31,pt,12.45
73.13.57.95,it,23.4
250.175.233.252,zh,44.73
3.149.151.90,de,45.46
116.228.16.3,el,61.73
25.141.158.47,de,43.48
222.53.82.136,it,58.66
73.177.53.157,en,30.19
118.238.186.183,fr,77.63
151.44.119.255,ru,42.89
195.95.179.209,ru,50.33
156.32.170.74,zh,84.38
197.104.110.28,fr,73.87
86.144.112.114,it,8.99
20.200.88.147,pt,13.66
23.71.157.30,el,29.45
238.38.33.13,el,42.63
91.90.242.93,ru,56.74
140.183.154.238,zh,65.82
188.6.37.136,en,62.9
237.247.206.70,ru,1.98
71.30.208.176,it,5.18
11.173.204.37,it,45.85
211.127.105.248,it,84.41
140.135.41.251,it,36.96
199.217.48.190,zh,97.57
72.162.16.158,el,99.76
201.125.64.122,de,62.31
252.12.124.168,de,62.49
89.252.71.28,es,82.15
71.177.131.157,fr,59.9
121.20.177.207,fr,8.58
198.109.176.87,fr,5.1
117.161.50.55,en,33.45
54.174.250.52,el,96.78
26.191.169.85,de,37.72
31.185.135.96,fr,28.2
195.191.68.128,de,89.38
60.64.84.133,de,27.61
59.70.26.211,en,7.61
253.210.101.140,el,59.51
72.30.10.191,de,5.54
124.113.128.240,fr,22.22
184.26.86.48,zh,60.05
105.210.204.127,es,36.4
64.208.141.7,el,64.85
143.18.208.3,fr,6.73
15.126.167.111,zh,32.4
7.240.155.80,en,85.69
120.40.39.50,de,37.35
11.196.48.237,en,57.56
245.171.12.146,es,4.05
250.146.0.28,es,93.7
249.82.74.56,es,70.81
81.32.165.185,de,51.3
171.106.71.46,de,83.97
1.253.14.208,en,75.69
76.142.105.250,el,1.35
12.28.105.222,es,34.1
227.85.89.182,pt,78.73
209.66.45.197,ru,23.61
30.76.92.84,fr,61.34
237.5.88.213,el,40.13
215.156.198.179,pt,91.92
186.127.56.130,ru,16.39
78.40.205.129,en,60.67
124.130.115.177,en,52.71
70.95.86.67,en,9.33
218.170.39.68,de,87.37
19.138.130.26,zh,52.97
139.218.175.28,de,64.45
93.48.244.173,zh,65.13
33.136.232.7,el,96.84
146.165.128.30,el,51.74
6.89.201.30,pt,28.82
223.8.110.56,fr,96.26
55.18.133.151,it,5.19
10.4.44.148,ru,49.06
132.212.200.8,el,4.32
209.237.180.60,pt,66.15
104.250.146.31,en,37.63
107.32.186.18,el,14.03
226.160.231.115,es,83.86
188.179.196.9,de,55.22
248.160.206.70,en,4.72
35.105.193.90,en,43.02
116.100.125.82,es,28.05
148.215.11.49,de,19.97
81.35.67.51,ru,18.9
104.241.171.48,ru,49.62
173.157.54.216,it,21.37
201.219.77.62,en,18.0
77.169.240.96,de,34.16
58.55.206.229,en,3.28
190.149.211.123,es,2.48
239.96.191.34,es,71.09
88.144.236.24,zh,65.16
220.85.171.119,fr,24.76
50.223.195.207,pt,54.03
167.247.37.244,el,20.16
108.220.221.40,pt,54.85
246.224.198.25,ru,74.33
190.253.212.150,pt,37.52
157.100.41.171,zh,33.94
194.105.138.38,el,35.72
98.162.214.62,en,66.26
31.115.172.20,fr,22.43
127.183.56.234,zh,9.8
125.10.179.182,en,89.76
210.162.202.122,de,46.08
125.111.65.130,fr,22.12
49.0.179.186,zh,59.15
61.168.249.247,zh,16.22
13.157.18.230,ru,46.97
96.36.93.202,el,49.11
213.220.1.40,en,88.51
30.148.34.4,el,58.86
217.65.26.30,ru,9.98
186.171.252.3,ru,99.35
255.145.92.10,ru,5.92
118.40.152.246,en,0.33
231.52.215.192,ru,93.75
6.240.74.48,it,22.96
149.166.82.96,ru,6.95
203.212.176.173,fr,4.91
73.67.143.131,es,66.18
121.207.16.165,pt,18.43
104.167.66.3,es,1.71
209.43.183.174,es,98.77
13.30.166.161,zh,45.57
184.37.191.49,pt,76.88
236.27.195.102,en,34.49
149.169.54.141,zh,42.16
255.28.107.99,pt,17.74
221.219.210.122,ru,59.69
62.29.3.124,de,88.05
37.99.122.70,pt,77.21
16.185.107.25,ru,70.64
131.31.67.214,it,21.85
41.142.200.224,el,88.03
68.9.214.237,el,79.21
82.159.232.4,fr,70.35
160.204.83.133,zh,62.97
49.57.40.109,de,39.02
75.204.58.64,de,43.97
173.173.49.47,pt,66.77
134.204.131.14,en,68.77
225.154.117.158,el,37.31
44.122.207.167,es,3.54
207.68.33.201,fr,32.97
192.77.156.87,it,46.46
108.42.130.80,pt,63.47
197.197.85.77,pt,6.02
218.49.246.238,it,63.94
166.12.71.196,ru,77.9
104.70.113.91,de,86.14
191.58.248.216,pt,13.86
67.251.240.189,en,87.23
92.4.201.104,el,19.79
254.190.200.239,es,11.35
134.44.36.30,de,48.67
33.168.75.255,el,45.39
0.157.56.119,ru,88.21
94.162.65.175,it,10.36
210.64.166.89,en,90.65
187.36.111.248,el,66.08
37.165.13.61,en,99.61
64.216.49.97,pt,17.59
166.240.148.157,it,86.64
106.76.193.154,fr,83.85
156.220.112.114,el,30.11
249.179.137.33,ru,0.88
99.86.5.49,el,92.33
172.214.171.117,en,18.32
23.63.219.133,en,72.53
177.253.121.180,es,82.55
6.98.30.113,es,18.89
240.67.14.5,it,95.33
59.9.105.87,el,26.11
123.16.221.181,el,4.35
25.122.227.53,zh,96.77
192.139.144.29,es,49.26
214.215.116.173,pt,62.29
135.41.146.249,ru,48.02
205.51.39.198,de,97.23
154.101.255.59,es,64.64
61.176.191.225,de,73.17
158.38.53.114,es,71.41
148.78.53.52,zh,60.86
221.25.80.56,el,67.04
172.164.231.107,pt,62.93
70.32.114.20,ru,47.8
161.31.67.92,it,23.03
135.51.98.44,zh,85.89
162.29.50.203,pt,77.43
226.156.223.18,fr,86.36
166.117.31.183,ru,55.78
190.89.103.136,ru,71.45
105.167.204.9,el,66.38
5.222.9.143,de,37.33
45.157.135.238,pt,85.45
216.96.146.246,fr,67.4
253.11.9.65,es,71.27
110.67.245.16,de,52.62
233.29.145.46,it,87.96
129.10.75.28,de,13.63
233.70.241.41,es,24.64
132.237.158.134,de,2.84
251.131.163.217,zh,90.93
143.107.79.25,de,76.09
152.191.231.187,de,33.34
49.29.113.79,it,45.05
63.93.89.227,ru,9.57
61.78.232.118,it,14.77
68.12.125.7,ru,92.67
110.175.47.57,es,40.87
4.143.56.111,de,92.87
171.19.249.134,es,98.47
160.70.247.155,ru,87.25
85.80.20.125,ru,94.26
132.80.47.107,ru,15.87
48.61.116.99,zh,37.93
130.123.206.226,el,51.47
94.127.196.157,el,15.49
151.83.243.17,es,98.06
96.46.118.239,ru,37.8
250.247.174.10,ru,21.43
103.71.151.90,it,58.31
165.198.238.163,zh,5.24
114.34.135.178,el,11.47
15.146.181.114,fr,53.48
176.254.52.48,en,45.71
3.77.169.210,el,39.69
124.94.185.62,es,1.1
134.201.111.69,fr,73.15
29.95.110.164,it,4.26
131.34.220.138,en,98.63
71.176.157.226,ru,65.87
74.77.177.82,ru,57.12
223.83.142.87,es,85.5
231.153.185.238,de,75.86
112.187.70.88,de,11.77
107.82.190.79,el,86.44
210.138.81.27,it,83.47
219.15.94.112,es,1.4
107.212.72.150,es,27.6
138.146.232.138,ru,40.9
63.247.162.61,zh,81.01
92.188.59.99,el,48.2
130.184.228.237,pt,69.42
151.69.202.123,es,12.9
245.245.9.210,de,35.98
71.237.107.70,el,23.41
146.67.80.87,it,42.86
50.28.154.2,el,60.26
79.73.135.49,pt,2.15
10.109.202.228,de,73.32
226.25.223.177,de,64.49
171.235.223.55,pt,26.86
210.205.21.29,fr,68.87
185.20.241.63,fr,76.77
3.3.248.147,pt,71.23
7.69.120.127,ru,53.08
61.91.10.131,es,43.97
125.3.177.51,de,22.69
66.55.221.45,es,2.09
200.26.31.185,de,11.97
100.186.100.52,it,6.2
200.18.67.244,el,76.88
90.192.235.213,es,36.03
63.74.179.215,de,71.63
81.176.197.31,zh,11.21
192.41.99.200,ru,21.19
71.129.166.215,fr,49.15
9.146.38.161,ru,51.44
166.101.218.239,zh,53.76
93.222.120.193,el,83.72
146.12.72.78,pt,59.53
190.190.106.50,en,30.57
73.227.61.30,pt,77.95
161.144.55.43,fr,67.88
78.31.237.84,it,70.55
179.198.131.36,el,5.47
200.217.237.117,es,97.22
172.173.125.73,de,43.1
2.125.216.246,es,21.3
117.15.70.79,zh,77.86
116.186.171.34,es,9.06
153.19.40.205,fr,16.06
23.87.173.221,zh,50.56
168.150.59.172,es,52.05
31.144.64.23,el,20.63
57.228.39.93,pt,23.64
186.88.71.22,ru,51.13
120.125.182.119,el,14.23
39.254.8.27,pt,63.6
199.224.146.191,pt,27.81
38.182.245.86,pt,6.29
155.123.150.105,es,49.76
205.225.107.10,fr,24.92
188.188.80.231,it,86.91
30.60.113.191,es,10.9
247.147.220.35,de,9.81
187.196.178.184,es,6.11
119.99.33.254,ru,30.37
45.172.242.251,el,99.49
195.250.222.205,zh,70.08
6.192.161.109,fr,11.86
20.99.200.122,ru,30.37
179.96.211.151,pt,73.97
167.75.179.10,pt,68.79
122.107.92.158,en,14.2
236.204.14.32,pt,72.42
242.139.236.231,ru,68.96
70.226.187.153,de,55.4
160.199.120.0,de,81.34
38.177.108.237,ru,2.37
103.216.28.90,fr,12.5
190.157.204.137,fr,90.68
89.232.120.40,en,25.1
60.228.199.64,es,34.4
129.19.215.211,zh,67.6
250.232.214.44,ru,58.83
137.108.222.158,el,40.44
237.239.44.12,ru,45.27
157.250.6.187,en,35.49
61.4.88.182,en,39.74
140.242.153.234,fr,94.9
56.209.158.31,it,78.99
143.33.212.139,el,39.78
75.135.26.21,el,28.98
31.145.130.137,fr,34.76
197.108.14.123,en,92.6
48.242.144.97,es,58.36
170.104.94.97,en,6.36
15.65.76.173,pt,1.36
178.217.252.46,fr,0.3
216.165.214.2,el,51.77
238.148.240.90,fr,73.72
128.254.10.186,zh,63.79
249.220.154.143,it,84.92
247.115.43.177,zh,32.19
77.118.16.65,ru,79.41
190.78.255.77,pt,21.89
62.212.249.90,de,99.53
173.243.16.204,en,84.57
146.19.172.14,ru,81.56
192.208.201.172,pt,73.72
247.182.147.209,it,67.16
187.219.202.238,en,70.49
109.98.150.50,ru,27.79
158.107.156.13,it,74.46
164.181.17.250,en,96.06
169.6.68.63,el,27.09
158.81.115.40,it,26.31
0.34.166.90,el,50.7
113.212.235.249,de,67.56
185.248.58.179,ru,13.32
212.41.74.131,it,30.45
43.2.171.67,fr,45.81
197.18.181.136,pt,63.23
44.224.25.217,en,81.66
22.68.238.70,el,77.06
145.131.77.86,ru,86.24
19.39.36.103,el,93.95
148.136.182.7,fr,84.62
70.8.28.35,pt,42.73
237.35.110.223,ru,2.41
46.37.81.171,pt,39.63
132.9.1.46,ru,9.75
220.95.83.25,es,56.78
235.89.132.126,el,94.29
71.87.66.26,pt,72.48
240.6.208.43,en,98.41
113.31.230.145,fr,45.73
139.128.216.1,es,35.85
214.24.96.115,el,31.4
203.21.221.84,el,56.52
27.151.186.45,zh,15.97
125.56.33.0,fr,90.65
13.31.94.164,en,27.09
154.115.102.13,en,13.62
43.115.228.203,pt,76.14
194.254.205.115,it,87.38
29.211.114.191,ru,99.36
19.191.230.241,en,19.23
221.99.248.135,zh,67.1
24.207.191.10,de,7.38
101.60.252.95,fr,13.89
37.139.53.28,ru,46.88
27.147.55.111,en,54.89
237.99.249.143,el,78.2
117.22.19.70,zh,14.92
92.139.104.208,ru,15.44
192.177.221.192,pt,35.53
126.187.135.92,en,66.0
132.42.239.92,zh,21.17
245.17.125.34,fr,45.6
167.82.168.86,el,14.7
114.91.58.232,es,82.05
192.32.96.111,el,75.99
39.135.238.35,zh,19.7
111.207.133.85,el,16.84
242.146.134.163,de,17.41
152.236.254.105,ru,33.36
131.135.97.102,pt,33.48
56.203.17.37,de,75.27
138.158.59.153,pt,42.15
43.104.80.243,el,27.22
164.201.153.196,fr,20.02
201.152.187.227,pt,89.76
91.55.254.144,es,98.16
141.15.39.195,it,58.98
254.138.209.154,es,23.39
90.142.137.197,pt,6.75
95.122.63.229,es,94.78
89.165.200.146,el,99.51
208.102.234.148,de,5.59
106.26.145.34,en,90.78
238.130.104.212,ru,11.09
136.142.57.169,zh,94.25
126.229.158.62,de,19.66
197.229.42.100,zh,31.44
111.116.168.84,el,46.42
44.56.163.188,el,72.05
191.101.141.11,zh,7.02
40.47.14.14,en,25.41
143.218.134.35,it,4.94
152.189.238.254,de,32.49
218.173.146.99,fr,6.42
112.90.46.99,pt,31.65
54.119.147.175,en,56.19
249.9.4.137,de,0.41
126.95.105.105,ru,22.61
162.173.177.20,el,24.09
101.38.255.142,en,78.61
113.113.208.50,el,72.18
26.69.128.20,it,97.9
121.26.171.179,el,73.08
35.139.34.157,ru,92.9
178.158.42.218,es,86.55
111.230.92.152,en,91.74
13.231.32.188,el,25.61
148.144.26.234,es,47.39
149.247.81.118,de,24.24
252.140.220.181,zh,15.06
226.159.133.169,pt,84.51
79.79.15.17,zh,56.15
214.114.234.250,it,27.57
93.61.205.32,de,29.22
167.246.98.243,zh,0.51
11.87.209.195,es,82.99
245.6.220.243,fr,25.62
8.60.27.209,pt,53.45
157.158.148.113,el,64.34
154.54.120.176,en,37.59
202.174.197.56,fr,31.23
159.24.36.218,ru,54.26
153.150.245.24,zh,65.48
237.124.42.205,el,58.98
76.119.236.140,ru,82.71
239.154.152.68,ru,36.95
202.164.71.11,pt,43.45
12.208.122.86,fr,92.04
101.121.70.235,fr,53.36
192.16.221.168,zh,78.79
101.12.210.200,en,41.27
147.18.171.102,es,77.44
106.194.238.16,en,20.29
129.183.75.38,ru,24.19
155.47.191.43,es,5.24
57.200.165.105,el,14.31
2.48.34.162,ru,35.82
205.158.20.114,en,18.24
110.191.156.22,it,84.98
186.182.139.225,de,76.35
226.177.85.82,fr,30.66
248.80.183.14,de,66.48
70.55.183.140,el,81.62
2.184.215.174,pt,44.21
25.238.177.177,ru,98.81
236.161.79.166,de,98.62
148.188.124.131,pt,2.72
200.66.146.87,en,41.01
120.250.212.29,ru,26.15
169.182.34.59,en,62.02
89.67.141.109,zh,22.4
84.182.17.230,de,30.73
145.220.157.152,it,51.91
230.24.191.97,zh,70.47
248.137.90.64,ru,19.78
202.83.151.76,el,75.36
223.9.6.117,en,98.4
97.0.97.120,el,92.74
243.4.86.62,pt,69.43
236.47.7.137,pt,42.01
49.27.140.150,el,72.17
237.10.133.171,el,1.7
217.196.213.227,en,47.97
192.58.132.188,zh,65.14
143.214.240.178,ru,20.5
107.103.169.230,el,46.98
94.152.95.202,el,22.56
152.174.59.212,de,30.48
40.129.196.63,en,47.45
71.127.201.167,it,10.25
161.210.19.19,pt,85.23
195.108.190.87,en,20.39
14.235.231.245,pt,22.71
83.133.62.34,it,75.48
109.186.212.59,zh,44.52
166.175.49.175,el,94.87
150.107.71.227,de,21.27
12.181.14.18,es,90.99
20.60.180.130,fr,1.3
233.60.190.33,zh,24.01
154.6.70.217,fr,88.15
133.207.158.16,zh,97.31
250.26.209.128,de,13.72
115.197.229.162,fr,38.78
235.247.92.189,de,25.11
217.70.143.180,en,43.9
77.116.233.28,it,55.61
148.80.164.120,es,69.55
195.8.239.61,el,76.18
154.93.41.58,de,23.8
111.212.120.129,ru,70.79
157.234.207.53,de,60.21
60.141.49.137,fr,45.58
39.22.100.139,it,94.18
254.180.195.182,fr,34.01
135.190.176.208,el,75.21
186.23.205.183,en,52.11
42.196.212.98,ru,53.98
182.39.142.204,it,22.25
254.212.48.37,en,74.09
98.253.36.142,en,90.46
160.252.7.85,el,94.41
197.175.191.193,ru,64.59
41.216.9.126,de,66.32
208.244.22.191,it,16.62
121.223.84.215,en,74.23
196.185.80.75,ru,24.44
11.178.46.18,it,60.27
55.167.77.112,it,97.52
88.190.220.201,pt,20.93
249.10.232.140,zh,2.55
200.116.232.223,el,97.46
34.172.35.144,el,12.21
154.202.141.97,es,19.35
152.134.211.116,ru,78.26
241.64.183.213,pt,57.14
21.91.49.218,es,73.1
39.204.140.126,fr,49.03
9.91.85.72,es,25.02
208.183.52.150,ru,6.84
142.45.253.18,pt,45.35
95.133.199.217,it,33.21
83.187.98.231,de,28.24
121.238.147.167,zh,45.87
227.111.33.43,it,6.46
135.4.35.13,fr,49.55
62.159.171.167,es,91.97
169.197.51.184,ru,38.12
197.94.186.247,pt,12.97
124.40.6.184,ru,27.61
83.11.10.140,fr,5.81
76.51.244.64,pt,50.26
80.90.144.150,it,2.38
241.163.78.10,pt,6.49
99.72.153.226,en,15.33
90.176.41.90,el,92.66
131.211.241.41,zh,67.75
197.75.33.59,pt,40.65
254.69.184.66,pt,17.77
152.77.88.25,de,51.44
97.231.107.29,es,90.89
225.232.61.194,el,36.19
123.175.178.54,es,97.7
207.0.14.29,zh,25.85
78.125.87.13,el,92.85
119.149.143.31,en,61.05
193.149.211.35,it,23.91
153.25.218.85,fr,52.06
157.32.30.120,de,21.34
251.161.255.37,el,86.7
39.24.88.48,zh,10.9
206.205.17.199,it,50.35
155.134.45.88,en,55.17
59.13.201.71,pt,6.01
170.232.154.144,el,1.84
200.108.81.71,en,55.95
159.35.161.127,en,52.55
193.60.211.185,it,90.39
190.247.95.182,fr,32.6
87.190.12.9,pt,8.65
252.12.156.169,el,62.53
129.131.80.231,ru,52.14
107.117.196.113,ru,19.1
253.181.149.9,ru,79.66
143.111.47.114,en,88.4
79.69.186.156,de,43.07
43.129.127.31,pt,38.84
103.5.53.143,fr,2.62
55.151.186.107,pt,57.62
219.60.9.198,it,88.82
116.139.44.243,zh,34.57
112.226.186.49,en,64.4
253.17.88.238,zh,55.94
101.161.109.8,fr,98.54
224.19.143.82,it,37.2
173.24.177.159,fr,84.53
0.237.142.54,en,46.71
213.216.115.29,de,20.86
108.167.120.150,en,85.59
56.126.215.130,el,86.65
211.137.185.72,fr,50.92
255.176.210.82,fr,88.13
161.6.143.60,zh,18.05
202.64.39.1,zh,81.67
207.171.188.233,pt,16.36
238.45.108.16,es,54.1
58.86.172.149,de,80.34
139.183.3.134,it,55.26
58.147.218.209,fr,88.61
212.99.110.168,fr,41.62
188.180.143.234,es,17.13
185.127.96.122,el,64.34
48.195.147.141,en,4.12
205.46.71.142,pt,68.65
23.66.248.109,ru,54.91
141.206.26.138,it,39.9
238.196.20.155,de,20.39
14.189.96.35,it,69.46
234.184.71.85,es,50.59
123.211.229.77,ru,21.88
28.14.55.82,fr,48.21
150.62.205.253,ru,43.43
16.243.243.243,en,53.53
163.235.146.138,fr,44.81
160.34.114.33,en,85.11
224.238.250.26,fr,30.64
146.0.36.192,ru,4.3
127.188.143.45,it,97.25
8.54.12.137,de,21.35
98.207.145.37,fr,28.22
242.191.162.136,fr,75.91
222.130.71.120,ru,61.45
123.13.251.123,el,18.95
49.178.202.56,de,74.85
88.210.248.190,fr,78.52
236.168.150.202,fr,15.82
118.125.58.84,en,29.73
84.206.198.176,es,27.76
179.29.141.18,ru,22.09
190.120.252.63,zh,36.0
240.161.50.170,en,37.41
81.68.13.178,pt,56.18
17.169.2.182,zh,33.52
66.97.84.200,ru,0.02
148.254.222.77,zh,6.25
11.9.222.213,de,59.24
75.125.28.227,de,16.31
2.243.236.197,it,3.21
8.119.247.212,pt,8.82
232.31.118.234,fr,64.0
137.113.55.186,de,37.16
35.183.109.14,es,68.2
46.157.71.86,ru,45.8
158.195.101.73,es,77.19
146.94.17.119,it,81.66
199.136.138.7,zh,63.7
244.230.61.220,de,73.22
123.111.118.54,pt,37.83
149.223.83.19,zh,90.9
191.140.141.150,fr,48.26
16.14.64.73,es,86.64
23.147.194.161,zh,66.9
61.254.13.133,ru,73.62
37.234.95.179,es,70.01
180.102.72.178,ru,46.21
136.251.95.133,de,23.02
213.156.109.220,es,52.91
85.167.149.4,pt,25.69
51.176.223.37,en,34.88
112.90.140.46,it,67.26
28.68.5.233,de,15.95
1.53.49.57,ru,59.64
117.223.179.85,es,74.45
180.246.203.194,fr,25.24
148.168.222.221,ru,29.61
183.173.208.226,zh,10.59
124.19.125.48,pt,94.88
97.28.89.194,pt,81.9
6.140.151.251,el,31.2
38.57.78.202,es,91.44
162.31.189.235,pt,54.23
149.34.20.25,el,66.54
166.143.110.188,es,3.34
103.166.157.127,zh,4.91
77.68.93.206,it,42.98
11.239.102.112,el,87.63
103.53.129.125,fr,52.5
186.61.122.153,el,46.03
204.170.28.93,es,3.38
186.68.233.35,ru,26.85
250.18.77.107,it,14.52
98.233.71.207,el,86.7
191.65.76.102,el,66.41
140.93.251.70,pt,12.57
227.2.148.191,ru,96.06
174.139.9.31,it,51.12
68.99.86.193,de,83.58
50.57.69.51,el,21.69
159.48.37.134,de,33.88
129.147.106.126,en,69.87
64.70.134.163,it,84.79
63.219.22.69,el,16.56
154.73.83.103,ru,34.91
117.224.21.158,it,22.72
76.90.66.205,de,79.3
194.67.38.139,de,39.14
229.184.175.105,pt,87.96
81.91.74.122,el,61.05
252.11.239.139,it,77.22
38.26.140.173,zh,58.36
79.46.54.36,zh,64.94
70.83.88.73,it,87.04
159.154.196.231,en,72.66
137.5.99.252,ru,30.52
61.252.53.148,es,72.35
142.121.210.185,el,78.32
53.178.218.119,it,41.86
92.80.239.106,de,87.91
12.108.36.155,it,0.08
158.99.129.55,en,15.34
149.249.171.143,it,99.49
91.180.177.194,pt,84.9
41.148.78.155,pt,15.25
2.204.13.161,fr,14.83
114.235.68.182,zh,70.81
219.231.166.248,zh,74.45
169.131.240.168,el,53.21
124.236.35.106,zh,90.96
27.109.240.39,zh,66.53
143.167.83.120,en,27.68
5.203.58.250,de,17.4
139.66.8.6,pt,5.94
33.81.219.203,de,79.32
2.219.51.116,es,49.81
39.162.245.74,el,80.81
175.213.118.242,en,41.63
12.88.170.230,it,56.13
93.163.91.37,es,9.08
197.47.164.117,de,7.91
68.8.199.211,fr,94.83
1.27.245.30,ru,67.33
211.177.168.193,ru,36.98
32.233.111.220,es,65.49
143.74.102.13,ru,85.91
195.155.186.32,en,63.53
144.185.103.6,el,78.93
193.196.168.65,fr,92.33
39.221.12.125,it,38.72
224.80.81.128,zh,29.94
229.244.239.194,en,77.68
246.38.115.119,fr,40.76
1.182.82.71,zh,1.56
252.28.199.0,en,39.94
40.112.10.194,en,37.34
203.47.56.122,pt,1.26
193.104.146.152,es,70.12
187.74.224.8,en,59.11
72.128.18.172,zh,90.56
78.219.24.222,pt,90.77
149.230.52.246,el,22.45
165.86.123.38,ru,2.26
192.37.31.247,de,40.15
175.69.138.72,pt,92.44
43.56.157.215,ru,28.8
56.87.175.195,es,22.16
0.96.251.238,en,58.86
162.128.172.184,fr,19.73
245.84.210.67,ru,9.94
177.228.132.187,pt,16.75
93.112.49.139,it,26.0
56.235.234.110,zh,63.22
61.237.219.245,ru,28.6
247.187.15.24,de,17.44
46.109.232.167,es,17.72
43.147.17.136,zh,18.97
22.163.212.30,fr,40.61
77.239.151.100,en,77.23
214.26.195.212,pt,59.3
7.49.232.4,en,7.92
112.253.137.172,el,41.27
22.54.71.0,ru,37.73
72.87.129.4,ru,24.58
160.179.92.51,ru,40.37
188.33.220.62,fr,14.0
69.3.197.170,el,8.94
64.214.126.240,de,78.64
91.63.24.239,it,26.86
31.203.10.74,de,20.38
41.69.43.163,it,21.12
187.245.61.144,zh,11.52
149.226.75.51,fr,49.62
18.84.60.114,fr,92.27
158.249.14.205,en,92.59
123.88.49.99,fr,3.03
1.195.195.38,de,98.24
195.171.30.247,es,49.77
10.209.191.104,en,47.07
237.56.224.89,el,77.06
119.176.16.107,de,48.41
184.73.139.10,de,55.56
246.51.158.29,pt,56.41
133.224.54.185,it,85.98
25.134.91.62,pt,64.34
53.38.97.108,en,98.85
18.74.143.113,fr,99.16
30.79.191.59,fr,8.46
12.168.138.111,pt,57.06
102.8.198.152,zh,48.21
107.177.21.168,pt,16.04
139.19.97.131,de,36.56
124.215.239.134,it,14.19
94.2.48.31,es,15.5
195.8.107.43,ru,20.22
166.55.63.184,es,58.15
126.221.108.56,zh,24.32
237.96.202.82,el,14.44
39.29.144.40,de,28.33
137.216.95.77,es,54.37
198.75.192.79,pt,48.15
107.157.240.157,es,51.82
184.1.160.135,fr,25.97
69.169.219.71,en,43.47
63.6.128.234,de,82.6
202.246.80.22,pt,38.21
240.202.170.12,pt,36.76
207.156.237.196,fr,75.38
224.164.84.109,de,22.4
196.14.219.172,pt,61.45
222.21.178.183,es,25.86
57.80.0.97,zh,30.79
188.108.194.83,en,63.88
172.125.210.179,en,97.01
22.64.130.208,ru,11.9
170.94.170.9,es,72.22
114.76.178.41,de,36.11
195.188.10.241,zh,18.64
7.170.115.44,it,28.01
197.151.180.108,zh,48.6
45.1.247.202,es,79.64
105.234.238.27,el,90.23
111.61.223.195,el,83.65
119.173.159.236,el,93.29
8.82.55.153,es,49.67
143.146.25.176,fr,46.2
92.138.249.2,de,41.91
59.81.236.61,el,75.16
37.37.244.7,zh,34.5
142.243.115.230,de,9.93
127.233.214.83,el,72.61
168.84.121.57,ru,72.99
110.27.152.161,it,91.78
163.79.240.249,pt,11.24
146.102.96.234,es,41.77
235.91.184.55,de,66.66
128.202.0.190,zh,48.92
117.77.228.54,de,45.01
188.247.253.251,es,14.23
183.83.175.116,zh,74.35
3.183.167.100,el,7.0
